,loan product,status,amount,credit score,rent,monthly income,other income,debts,has debts,pays rent,has credit,dti
901,2,1,1000.0,0,0.0,1733.333,0.0,0.0,0,0,0,0.0
902,3,1,20000.0,700,560.0,2740.833,0.0,115.0,1,1,1,4.2
903,3,1,10000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
904,3,1,25000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
905,3,1,30999.0,600,0.0,2911.0,0.0,1355.84,1,0,1,46.58
906,3,1,28000.0,800,0.0,11916.0,0.0,3150.88,1,0,1,26.44
907,3,1,50000.0,800,1291.0,6250.0,1200.0,25.0,1,1,1,0.34
908,4,1,29000.0,700,300.0,5000.0,0.0,1285.0,1,1,1,25.7
909,1,1,6000.0,700,0.0,4983.333,0.0,1318.0,1,0,1,26.45
910,2,1,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
911,1,1,6000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
912,3,1,23000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
913,2,1,250.0,700,500.0,1647.0,0.0,0.0,0,1,1,0.0
914,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
915,2,1,250.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
916,3,1,6000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
917,2,1,1000.0,0,650.0,8000.0,0.0,0.0,0,1,0,0.0
918,2,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
919,3,1,29598.0,800,1506.0,9000.0,0.0,79.0,1,1,1,0.88
920,3,1,21600.0,0,0.0,1950.0,0.0,0.0,0,0,0,0.0
921,4,1,16000.0,700,865.0,3409.0,1589.0,1246.0,1,1,1,24.93
922,3,1,20000.0,600,1200.0,4324.833,0.0,549.0,1,1,1,12.69
923,3,1,10000.0,0,300.0,2816.667,0.0,0.0,0,1,0,0.0
924,3,1,10000.0,600,0.0,5850.0,0.0,207.0,1,0,1,3.54
925,3,1,25000.0,800,0.0,5583.333,0.0,413.0,1,0,1,7.4
926,4,1,54000.0,800,0.0,8346.0,4025.0,2606.0,1,0,1,21.07
927,3,1,3500.0,0,300.0,2850.0,250.0,0.0,0,1,0,0.0
928,1,1,500.0,0,300.0,1250.0,0.0,0.0,0,1,0,0.0
929,4,1,55000.0,700,0.0,4333.333,0.0,964.0,1,0,1,22.25
930,4,1,19800.0,700,0.0,3948.32,0.0,319.0,1,0,1,8.08
931,3,1,17500.0,700,0.0,2600.0,0.0,738.0,1,0,1,28.38
932,4,1,7110.7,600,0.0,6666.667,0.0,1527.04,1,0,1,22.91
933,3,1,4000.0,600,0.0,1400.0,0.0,0.0,0,0,1,0.0
934,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
935,4,1,8500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
936,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
937,3,1,3000.0,500,900.0,3500.0,0.0,29.0,1,1,1,0.83
938,3,1,15000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
939,3,1,45000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
940,3,1,14275.67,600,1400.0,18325.0,13700.0,2369.0,1,1,1,7.4
941,1,1,500.0,800,0.0,2900.0,2900.0,25.0,1,0,1,0.43
942,2,1,250.0,0,0.0,4400.0,0.0,0.0,0,0,0,0.0
943,1,1,2000.0,800,500.0,0.0,0.0,25.0,1,1,1,100.0
944,4,1,125800.0,800,2140.0,20182.417,0.0,552.42,1,1,1,2.74
945,3,1,41000.0,700,1600.0,12000.0,0.0,1281.0,1,1,1,10.67
946,4,1,120000.0,800,1000.0,9750.0,0.0,373.0,1,1,1,3.83
947,2,1,500.0,600,0.0,4576.95,4576.95,0.0,0,0,1,0.0
948,4,1,8000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
949,1,1,500.0,0,200.0,1733.333,0.0,0.0,0,1,0,0.0
950,3,1,4500.0,800,2350.0,7800.0,0.0,1211.92,1,1,1,15.54
952,3,1,35000.0,800,300.0,2357.333,0.0,35.0,1,1,1,1.48
953,3,1,500.0,0,0.0,3450.0,1650.0,0.0,0,0,0,0.0
954,3,1,10000.0,0,0.0,5416.667,0.0,0.0,0,0,0,0.0
955,3,1,18000.0,700,1200.0,6100.0,0.0,552.04,1,1,1,9.05
956,3,1,27000.0,600,650.0,4333.333,0.0,437.62,1,1,1,10.1
957,2,1,500.0,0,400.0,2600.0,0.0,0.0,0,1,0,0.0
958,3,1,61755.0,800,2500.0,13500.0,0.0,2336.0,1,1,1,17.3
959,4,1,93261.63,700,0.0,5200.0,0.0,1242.0,1,0,1,23.88
960,3,1,12000.0,700,0.0,3330.66,3330.66,652.0,1,0,1,9.79
961,4,1,26100.0,600,800.0,1327.0,0.0,160.0,1,1,1,12.06
963,1,1,5000.0,700,750.0,3147.2,0.0,184.0,1,1,1,5.85
964,2,1,500.0,0,0.0,0.0,0.0,81.0,1,0,0,100.0
965,3,1,45000.0,800,0.0,6000.0,6000.0,44.0,1,0,1,0.37
966,3,1,18000.0,800,0.0,4500.0,0.0,1700.0,1,0,1,37.78
967,2,1,2500.0,700,300.0,2800.0,0.0,0.0,0,1,1,0.0
968,3,1,15000.0,700,574.0,3900.0,0.0,504.0,1,1,1,12.92
969,3,1,14220.0,600,227.0,3473.0,0.0,401.62,1,1,1,11.56
970,3,1,26000.0,800,1300.0,4983.333,650.0,879.0,1,1,1,15.6
971,4,1,25200.0,600,1000.0,3486.167,0.0,716.0,1,1,1,20.54
972,3,1,34998.0,600,300.0,9500.0,0.0,75.0,1,1,1,0.79
973,3,1,15050.0,600,600.0,6250.0,0.0,161.0,1,1,1,2.58
974,4,1,18700.0,600,450.0,13333.333,0.0,3402.0,1,1,1,25.52
975,4,1,47273.0,700,0.0,8124.133,0.0,2716.81,1,0,1,33.44
976,3,1,4000.0,700,800.0,4400.0,0.0,527.55,1,1,1,11.99
977,3,1,27000.0,700,250.0,6101.333,0.0,308.51,1,1,1,5.06
978,3,1,30000.0,800,600.0,3466.667,0.0,25.0,1,1,1,0.72
979,3,1,25000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
980,3,1,15000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
981,3,1,22361.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
982,3,1,9762.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
983,3,1,20000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
984,3,1,3000.0,700,0.0,3000.0,0.0,1096.0,1,0,1,36.53
985,4,1,85850.0,800,500.0,3896.0,0.0,50.0,1,1,1,1.28
986,3,1,25000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
987,3,1,25000.0,800,0.0,2300.0,0.0,439.0,1,0,1,19.09
988,1,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
989,2,1,1000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
990,1,1,20000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
991,4,1,94500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
992,3,1,10000.0,700,1300.0,4000.0,0.0,0.0,0,1,1,0.0
993,3,1,5000.0,800,0.0,12350.0,0.0,3521.92,1,0,1,28.52
994,3,1,6878.22,800,0.0,7666.667,0.0,336.0,1,0,1,4.38
995,3,1,34760.0,800,1425.0,5417.0,0.0,482.0,1,1,1,8.9
996,3,1,80000.0,800,1250.0,4680.0,455.0,39.0,1,1,1,0.76
998,3,1,40000.0,800,1903.0,7106.667,0.0,779.0,1,1,1,10.96
999,1,1,5000.0,0,500.0,2166.667,0.0,0.0,0,1,0,0.0
1000,3,1,12000.0,800,0.0,8000.0,0.0,51.0,1,0,1,0.64
1001,3,1,16350.0,600,450.0,3486.667,0.0,344.52,1,1,1,9.88
1002,3,1,12150.0,800,0.0,5366.667,0.0,550.0,1,0,1,10.25
1003,4,1,29000.0,700,0.0,0.0,0.0,3948.0,1,0,1,100.0
1004,1,1,500.0,0,300.0,2000.0,0.0,0.0,0,1,0,0.0
1005,3,1,22127.0,600,200.0,6500.0,0.0,66.0,1,1,1,1.02
1006,3,1,40000.0,800,0.0,7900.0,0.0,114.0,1,0,1,1.44
1007,3,1,35000.0,0,0.0,0.0,1620.0,0.0,0,0,0,0.0
1008,1,1,3500.0,800,0.0,0.0,0.0,132.0,1,0,1,100.0
1009,2,1,5000.0,700,0.0,3000.0,0.0,0.0,0,0,1,0.0
1010,4,1,11700.0,700,0.0,3166.667,0.0,25.0,1,0,1,0.79
1011,2,1,250.0,600,0.0,1083.333,0.0,0.0,0,0,1,0.0
1012,4,1,28000.0,700,1181.0,3533.833,0.0,365.0,1,1,1,10.33
1013,3,1,20000.0,700,0.0,3788.803,0.0,0.0,0,0,1,0.0
1014,3,1,14000.0,800,500.0,6460.133,0.0,25.0,1,1,1,0.39
1015,1,1,500.0,700,850.0,3293.333,0.0,0.0,0,1,1,0.0
1016,4,1,15000.0,700,0.0,8453.333,0.0,669.0,1,0,1,7.91
1017,2,1,500.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1018,3,1,29000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1019,4,1,4200.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1020,4,1,16939.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1021,4,1,75000.0,700,1700.0,5000.0,0.0,307.0,1,1,1,6.14
1022,3,1,15000.0,700,0.0,2250.0,0.0,154.0,1,0,1,6.84
1023,3,1,21200.0,600,0.0,8333.333,0.0,784.0,1,0,1,9.41
1024,1,1,5000.0,600,1450.0,6500.0,0.0,610.0,1,1,1,9.38
1025,3,1,10000.0,700,254.0,271.267,0.0,552.22,1,1,1,203.57
1026,3,1,11995.0,800,0.0,3704.0,1900.0,25.0,1,0,1,0.45
1027,1,1,500.0,0,105.0,0.0,2200.0,0.0,0,1,0,0.0
1028,3,1,2600.0,600,500.0,2600.0,0.0,150.0,1,1,1,5.77
1029,1,1,5000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1030,4,1,40000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1031,2,1,500.0,0,0.0,1327.0,1327.0,25.0,1,0,0,0.94
1032,3,1,7500.0,0,750.0,3600.0,0.0,0.0,0,1,0,0.0
1033,3,1,19700.0,600,700.0,1695.0,0.0,150.0,1,1,1,8.85
1034,1,1,1500.0,600,1022.0,4700.0,0.0,878.02,1,1,1,18.68
1035,3,1,25000.0,700,0.0,6750.0,0.0,2078.0,1,0,1,30.79
1036,3,1,0.0,800,0.0,5915.583,0.0,2261.34,1,0,1,38.23
1037,3,1,4000.0,500,350.0,3943.333,0.0,0.0,0,1,1,0.0
1038,4,1,16800.0,700,725.0,6833.333,0.0,100.0,1,1,1,1.46
1039,4,1,40000.0,700,1312.0,5538.0,0.0,1462.88,1,1,1,26.42
1040,3,1,30000.0,800,900.0,4500.0,0.0,249.0,1,1,1,5.53
1041,2,1,250.0,0,1500.0,4225.0,0.0,0.0,0,1,0,0.0
1042,3,1,6433.75,800,0.0,6786.167,0.0,545.48,1,0,1,8.04
1043,1,1,500.0,0,100.0,2080.0,0.0,0.0,0,1,0,0.0
1044,1,1,500.0,0,200.0,6586.667,0.0,0.0,0,1,0,0.0
1045,2,1,250.0,700,1200.0,4566.0,0.0,521.0,1,1,1,11.41
1046,4,1,30000.0,700,0.0,7416.667,0.0,335.0,1,0,1,4.52
1047,3,1,32900.0,800,0.0,5000.0,0.0,1360.89,1,0,1,27.22
1048,3,1,14587.0,700,0.0,3300.0,0.0,249.0,1,0,1,7.55
1049,1,1,500.0,600,0.0,3250.0,0.0,0.0,0,0,1,0.0
1050,3,1,25000.0,800,0.0,6250.0,0.0,66.0,1,0,1,1.06
1051,4,1,50000.0,0,0.0,0.0,0.0,0.0,0,0,0,100.0
1052,3,1,10000.0,700,0.0,10416.667,0.0,1991.57,1,0,1,19.12
1053,3,1,22500.0,800,350.0,3435.0,0.0,281.0,1,1,1,8.18
1054,4,1,20000.0,800,0.0,12750.92,0.0,331.0,1,0,1,2.6
1055,2,1,450.0,700,300.0,1971.667,0.0,85.0,1,1,1,4.31
1056,3,1,23000.0,700,750.0,3813.333,0.0,94.0,1,1,1,2.47
1057,4,1,90884.2,800,0.0,9236.917,0.0,1931.0,1,0,1,20.91
